[32mOPENAIRCN_DIR    = /home/airbustx2w/openair-cn[00m
[sudo] password for airbustx2w: 
Sorry, try again.
[sudo] password for airbustx2w: 
Initializing OAI Logging
Initializing MSC logs
Initializing MSC logs Done
001664 01210:494714 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001665 01210:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001666 01210:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001667 01210:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001668 01210:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001669 01220:494700 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001670 01220:494711 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001671 01220:494713 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001672 01220:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001673 01220:494718 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001674 01220:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001675 01220:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001676 01220:494725 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001677 01230:494700 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001678 01230:494710 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001679 01230:494712 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001680 01230:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001681 01230:494718 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001682 01230:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001683 01230:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001684 01230:494725 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001685 01236:527905 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_PSM_TIMEOUT'	((nil),0)	'hss.openair4G.eur'
001686 01236:527929 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds
001687 01236:527934 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001688 01236:527950 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    SENT to 'hss.openair4G.eur': 'Device-Watchdog-Request'0/280 f:R--- src:'(nil)' len:108 {C:264/l:51,C:296/l:21,C:278/l:12}
001689 01236:527957 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Sending 108b data on connection {----} TCP,#38->127.0.0.1(3868)
001690 01236:528139 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_CNX_MSG_RECV'	(0x7f01bc0008f0,96)	'hss.openair4G.eur'
001691 01236:528151 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    RCV from 'hss.openair4G.eur': (no model)0/280 f:---- src:'hss.openair4G.eur' len:96 {C:268/l:12,C:264/l:25,C:296/l:21,C:278/l:12}
001692 01236:528162 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Iterating on rules of COMMAND: 'Device-Watchdog-Answer'.
001693 01236:528169 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds (+/- 2)
001694 01236:528173 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001695 01240:494699 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001696 01240:494709 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001697 01240:494712 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001698 01240:494714 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001699 01240:494717 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001700 01240:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001701 01240:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001702 01240:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001703 01250:494698 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001704 01250:494708 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001705 01250:494710 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001706 01250:494713 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001707 01250:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001708 01250:494718 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001709 01250:494720 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001710 01250:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001711 01260:494700 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001712 01260:494710 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001713 01260:494713 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001714 01260:494715 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001715 01260:494718 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001716 01260:494720 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001717 01260:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001718 01260:494725 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001719 01264:865317 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_CNX_MSG_RECV'	(0x7f01bc0008f0,84)	'hss.openair4G.eur'
001720 01264:865333 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    RCV from 'hss.openair4G.eur': (no model)0/280 f:R--- src:'hss.openair4G.eur' len:84 {C:264/l:25,C:296/l:21,C:278/l:12}
001721 01264:865346 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Iterating on rules of COMMAND: 'Device-Watchdog-Request'.
001722 01264:865352 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    No Session-Id AVP found in message 0x7f0228013520
001723 01264:865364 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds (+/- 2)
001724 01264:865369 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001725 01264:865380 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    SENT to 'hss.openair4G.eur': 'Device-Watchdog-Answer'0/280 f:---- src:'(nil)' len:120 {C:268/l:12,C:264/l:51,C:296/l:21,C:278/l:12}
001726 01264:865386 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Sending 120b data on connection {----} TCP,#38->127.0.0.1(3868)
001727 01270:494702 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001728 01270:494712 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001729 01270:494715 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001730 01270:494717 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001731 01270:494720 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001732 01270:494722 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001733 01270:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001734 01270:494727 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001735 01280:494704 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001736 01280:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001737 01280:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001738 01280:494722 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001739 01280:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001740 01280:494727 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001741 01280:494729 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001742 01280:494731 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001743 01290:494705 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001744 01290:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001745 01290:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001746 01290:494722 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001747 01290:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001748 01290:494727 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001749 01290:494729 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001750 01290:494731 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001751 01293:395628 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_CNX_MSG_RECV'	(0x7f01bc0008f0,84)	'hss.openair4G.eur'
001752 01293:395644 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    RCV from 'hss.openair4G.eur': (no model)0/280 f:R--- src:'hss.openair4G.eur' len:84 {C:264/l:25,C:296/l:21,C:278/l:12}
001753 01293:395657 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Iterating on rules of COMMAND: 'Device-Watchdog-Request'.
001754 01293:395662 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    No Session-Id AVP found in message 0x7f0228013520
001755 01293:395675 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds (+/- 2)
001756 01293:395679 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001757 01293:395690 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    SENT to 'hss.openair4G.eur': 'Device-Watchdog-Answer'0/280 f:---- src:'(nil)' len:120 {C:268/l:12,C:264/l:51,C:296/l:21,C:278/l:12}
001758 01293:395697 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Sending 120b data on connection {----} TCP,#38->127.0.0.1(3868)
001759 01300:494702 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001760 01300:494712 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001761 01300:494715 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001762 01300:494718 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001763 01300:494720 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001764 01300:494722 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001765 01300:494725 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001766 01300:494728 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001767 01310:494704 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001768 01310:494714 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001769 01310:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001770 01310:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001771 01310:494722 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001772 01310:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001773 01310:494726 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001774 01310:494729 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001775 01320:494705 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001776 01320:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001777 01320:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001778 01320:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001779 01320:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001780 01320:494727 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001781 01320:494729 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001782 01320:494731 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001783 01322:362786 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_CNX_MSG_RECV'	(0x7f01bc0008f0,84)	'hss.openair4G.eur'
001784 01322:362801 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    RCV from 'hss.openair4G.eur': (no model)0/280 f:R--- src:'hss.openair4G.eur' len:84 {C:264/l:25,C:296/l:21,C:278/l:12}
001785 01322:362814 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Iterating on rules of COMMAND: 'Device-Watchdog-Request'.
001786 01322:362820 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    No Session-Id AVP found in message 0x7f0228013520
001787 01322:362832 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds (+/- 2)
001788 01322:362837 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001789 01322:362847 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    SENT to 'hss.openair4G.eur': 'Device-Watchdog-Answer'0/280 f:---- src:'(nil)' len:120 {C:268/l:12,C:264/l:51,C:296/l:21,C:278/l:12}
001790 01322:362853 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Sending 120b data on connection {----} TCP,#38->127.0.0.1(3868)
001791 01330:494705 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001792 01330:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001793 01330:494718 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001794 01330:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001795 01330:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001796 01330:494726 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001797 01330:494728 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001798 01330:494731 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001799 01340:494704 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001800 01340:494715 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001801 01340:494717 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001802 01340:494720 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001803 01340:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001804 01340:494725 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001805 01340:494727 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001806 01340:494729 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001807 01350:494704 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001808 01350:494713 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001809 01350:494716 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001810 01350:494718 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001811 01350:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001812 01350:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001813 01350:494726 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001814 01350:494728 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001815 01350:626998 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_PSM_TIMEOUT'	((nil),0)	'hss.openair4G.eur'
001816 01350:627019 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds
001817 01350:627024 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001818 01350:627039 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    SENT to 'hss.openair4G.eur': 'Device-Watchdog-Request'0/280 f:R--- src:'(nil)' len:108 {C:264/l:51,C:296/l:21,C:278/l:12}
001819 01350:627045 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Sending 108b data on connection {----} TCP,#38->127.0.0.1(3868)
001820 01350:627228 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_CNX_MSG_RECV'	(0x7f01bc0008f0,96)	'hss.openair4G.eur'
001821 01350:627240 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    RCV from 'hss.openair4G.eur': (no model)0/280 f:---- src:'hss.openair4G.eur' len:96 {C:268/l:12,C:264/l:25,C:296/l:21,C:278/l:12}
001822 01350:627251 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Iterating on rules of COMMAND: 'Device-Watchdog-Answer'.
001823 01350:627258 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds (+/- 2)
001824 01350:627262 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001825 01360:494702 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001826 01360:494711 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001827 01360:494714 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001828 01360:494717 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001829 01360:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001830 01360:494721 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001831 01360:494723 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001832 01360:494726 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001833 01370:494705 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0033    ======================================= STATISTICS ============================================

001834 01370:494714 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0034                   |   Current Status| Added since last display|  Removed since last display |
001835 01370:494717 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0036    Connected eNBs |          0      |              0              |             0               |
001836 01370:494719 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0038    Attached UEs   |          0      |              0              |             0               |
001837 01370:494722 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0040    Connected UEs  |          0      |              0              |             0               |
001838 01370:494724 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0042    Default Bearers|          0      |              0              |             0               |
001839 01370:494727 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0044    S1-U Bearers   |          0      |              0              |             0               |

001840 01370:494729 7F023BFFF700 DEBUG MME-AP src/mme_app/mme_app_statistics.c:0045    ======================================= STATISTICS ============================================

001841 01379:471321 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_OPEN'	<-- 'FDEVP_PSM_TIMEOUT'	((nil),0)	'hss.openair4G.eur'
001842 01379:471344 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 30 seconds
001843 01379:471349 7F02397FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_OPEN' waiting for next event.
001844 01379:471365 7F02117FA700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    SENT to 'hss.openair4G.eur': 'Device-Watchdog-Request'0/280 f:R--- src:'(nil)' len:108 {C:264/l:51,C:296/l:21,C:278/l:12}
