[32mOPENAIRCN_DIR    = /home/airbustx2w/openair-cn[00m
Initializing OAI Logging
Initializing MSC logs
Initializing MSC logs Done
000181 00000:261073 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080         Length: 232
000182 00000:261075 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080         Flags: 0x00 (----)
000183 00000:261077 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080         Command Code: 257
000184 00000:261079 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080         ApplicationId: 0
000185 00000:261082 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080         Hop-by-Hop Identifier: 0x3203D029
000186 00000:261084 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080         End-to-End Identifier: 0x802003DB
000187 00000:261086 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          {internal data}: src:hss.openair4G.eur(17) rwb:(nil) rt:2 cb:(nil),(nil)((nil)) qry:0x7f342c00eff0 asso:0 sess:(nil)
000188 00000:261088 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          AVP: 'Result-Code'(268) l=12 f=-M val='DIAMETER_SUCCESS' (2001 (0x7d1))
000189 00000:261091 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          AVP: 'Origin-Host'(264) l=25 f=-M val="hss.openair4G.eur"
000190 00000:261093 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          AVP: 'Origin-Realm'(296) l=21 f=-M val="openair4G.eur"
000191 00000:261095 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          AVP: 'Origin-State-Id'(278) l=12 f=-M val=1508849640 (0x59ef37e8)
000192 00000:261097 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          AVP: 'Host-IP-Address'(257) l=14 f=-M val=10.0.1.12
000193 00000:261100 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          AVP: 'Host-IP-Address'(257) l=14 f=-M val=192.168.12.62
000194 00000:261102 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080          AVP: 'Host-IP-Address'(257) l=14 f=-M val=192.168.42.87
